InvoiceId,Date,VATPeriod,CompanyId,Sector,SizeCategory,BuyerId,BuyerSector,BuyerSizeCategory,Good,Quantity,ExciseDutyRate,TotalObligation,ActualPayment,PaymentFactor,ComplianceCategory,UnderPayment
INV3534143,2024-08-13,2024 Q3,2033,Importer,Small,1664,Distributors,Small,Coffee_Beans_Imported,59.524358,25.0,1488.11,1471.99,0.9892,compliant,16.11
INV3534146,2024-08-13,2024 Q3,2051,Importer,Medium,1664,Distributors,Small,Beer_Imported,79.223253,3.0,237.67,228.77,0.9625,compliant,8.9
INV3536089,2024-08-13,2024 Q3,2033,Importer,Small,1665,Distributors,Large,Coffee_Beans_Imported,50.121611,25.0,1253.04,1239.47,0.9892,compliant,13.57
INV3536091,2024-08-13,2024 Q3,2026,Importer,Small,1665,Distributors,Large,Wine_Imported,467.130087,10.67,4984.28,2857.73,0.5733,partially_compliant,2126.54
INV3538058,2024-08-13,2024 Q3,2016,Importer,Medium,1666,Distributors,Small,Coffee_Beans_Imported,56.39447,25.0,1409.86,108.62,0.077,non_compliant,1301.24
INV3538062,2024-08-13,2024 Q3,2062,Importer,Small,1666,Distributors,Small,Wine_Imported,107.096958,10.67,1142.72,1110.9,0.9722,compliant,31.82
INV3538063,2024-08-13,2024 Q3,2029,Importer,Medium,1666,Distributors,Small,Beer_Imported,258.458869,3.0,775.38,25.19,0.0325,non_compliant,750.18
INV3540086,2024-08-13,2024 Q3,2069,Importer,Medium,1667,Distributors,Small,Coffee_Beans_Imported,70.445792,25.0,1761.14,1099.59,0.6244,partially_compliant,661.56
INV3540090,2024-08-13,2024 Q3,2031,Importer,Medium,1667,Distributors,Small,Wine_Imported,100.657732,10.67,1074.02,1050.46,0.9781,compliant,23.56
INV3540092,2024-08-13,2024 Q3,2049,Importer,Large,1667,Distributors,Small,Beer_Imported,35.626055,3.0,106.88,103.01,0.9638,compliant,3.87
INV3542118,2024-08-13,2024 Q3,2027,Importer,Small,1668,Distributors,Small,Coffee_Beans_Imported,12.148441,25.0,303.71,289.95,0.9547,compliant,13.76
INV3542121,2024-08-13,2024 Q3,2044,Importer,Small,1668,Distributors,Small,Wine_Imported,155.957817,10.67,1664.07,1631.93,0.9807,compliant,32.14
INV3542122,2024-08-13,2024 Q3,2022,Importer,Small,1668,Distributors,Small,Beer_Imported,219.694942,3.0,659.08,0.0,0.0,non_compliant,659.08
INV3544064,2024-08-13,2024 Q3,2061,Importer,Small,1669,Distributors,Small,Coffee_Beans_Imported,6.183396,25.0,154.58,0.0,0.0,non_compliant,154.58
INV3544066,2024-08-13,2024 Q3,2056,Importer,Small,1669,Distributors,Small,Wine_Imported,82.989516,10.67,885.5,865.59,0.9775,compliant,19.91
INV3544067,2024-08-13,2024 Q3,2024,Importer,Small,1669,Distributors,Small,Beer_Imported,59.004847,3.0,177.01,127.44,0.72,partially_compliant,49.57
INV3545947,2024-08-13,2024 Q3,2061,Importer,Small,1670,Distributors,Small,Coffee_Beans_Imported,39.443769,25.0,986.09,0.0,0.0,non_compliant,986.09
INV3545951,2024-08-13,2024 Q3,2017,Importer,Medium,1670,Distributors,Small,Beer_Imported,102.370962,3.0,307.11,274.12,0.8926,partially_compliant,33.0
INV3545952,2024-08-13,2024 Q3,2031,Importer,Medium,1670,Distributors,Small,Wine_Imported,180.996258,10.67,1931.23,1888.87,0.9781,compliant,42.36
INV3547833,2024-08-13,2024 Q3,2022,Importer,Small,1671,Distributors,Medium,Coffee_Beans_Imported,38.652722,25.0,966.32,0.0,0.0,non_compliant,966.32
INV3547836,2024-08-13,2024 Q3,2062,Importer,Small,1671,Distributors,Medium,Beer_Imported,290.32519,3.0,870.98,846.72,0.9722,compliant,24.25
INV3547837,2024-08-13,2024 Q3,2064,Importer,Medium,1671,Distributors,Medium,Wine_Imported,132.93888,10.67,1418.46,1362.69,0.9607,compliant,55.77
INV3549805,2024-08-13,2024 Q3,2013,Importer,Small,1672,Distributors,Large,Coffee_Beans_Imported,26.949341,25.0,673.73,0.0,0.0,non_compliant,673.73
INV3549807,2024-08-13,2024 Q3,2017,Importer,Medium,1672,Distributors,Large,Beer_Imported,438.158613,3.0,1314.48,1173.25,0.8926,partially_compliant,141.23
INV3549808,2024-08-13,2024 Q3,2051,Importer,Medium,1672,Distributors,Large,Wine_Imported,124.818583,10.67,1331.81,1281.92,0.9625,compliant,49.9
INV3551747,2024-08-13,2024 Q3,2049,Importer,Large,1673,Distributors,Small,Coffee_Beans_Imported,24.967251,25.0,624.18,601.57,0.9638,compliant,22.61
INV3551750,2024-08-13,2024 Q3,2066,Importer,Large,1673,Distributors,Small,Beer_Imported,296.568024,3.0,889.7,877.55,0.9863,compliant,12.16
INV3551751,2024-08-13,2024 Q3,2027,Importer,Small,1673,Distributors,Small,Wine_Imported,60.504728,10.67,645.59,616.34,0.9547,compliant,29.25
INV3553716,2024-08-13,2024 Q3,2064,Importer,Medium,1674,Distributors,Medium,Coffee_Beans_Imported,133.103917,25.0,3327.6,3196.77,0.9607,compliant,130.82
INV3553721,2024-08-13,2024 Q3,2039,Importer,Large,1674,Distributors,Medium,Wine_Imported,226.979472,10.67,2421.87,2346.44,0.9689,compliant,75.43
INV3553722,2024-08-13,2024 Q3,2061,Importer,Small,1674,Distributors,Medium,Beer_Imported,177.424869,3.0,532.27,0.0,0.0,non_compliant,532.27
INV3555749,2024-08-13,2024 Q3,2064,Importer,Medium,1675,Distributors,Large,Coffee_Beans_Imported,96.952975,25.0,2423.82,2328.53,0.9607,compliant,95.29
INV3555751,2024-08-13,2024 Q3,2056,Importer,Small,1675,Distributors,Large,Beer_Imported,253.880786,3.0,761.64,744.52,0.9775,compliant,17.12
INV3555753,2024-08-13,2024 Q3,2014,Importer,Medium,1675,Distributors,Large,Wine_Imported,189.85761,10.67,2025.78,202.58,0.1,non_compliant,1823.2
INV3557692,2024-08-13,2024 Q3,2060,Importer,Medium,1676,Distributors,Small,Coffee_Beans_Imported,22.450076,25.0,561.25,536.05,0.9551,compliant,25.2
INV3557697,2024-08-13,2024 Q3,2048,Importer,Small,1676,Distributors,Small,Wine_Imported,198.156323,10.67,2114.33,2095.43,0.9911,compliant,18.9
INV3559579,2024-08-13,2024 Q3,2024,Importer,Small,1677,Distributors,Small,Coffee_Beans_Imported,31.265006,25.0,781.63,562.74,0.72,partially_compliant,218.89
INV3559581,2024-08-13,2024 Q3,2028,Importer,Medium,1677,Distributors,Small,Wine_Imported,145.14984,10.67,1548.75,108.0,0.0697,non_compliant,1440.75
INV3561464,2024-08-13,2024 Q3,2041,Importer,Large,1678,Distributors,Small,Coffee_Beans_Imported,48.730033,25.0,1218.25,1181.99,0.9702,compliant,36.26
INV3561466,2024-08-13,2024 Q3,2022,Importer,Small,1678,Distributors,Small,Wine_Imported,108.854433,10.67,1161.48,0.0,0.0,non_compliant,1161.48
INV3561467,2024-08-13,2024 Q3,2057,Importer,Small,1678,Distributors,Small,Beer_Imported,82.22316,3.0,246.67,19.78,0.0802,non_compliant,226.89
INV3563263,2024-08-13,2024 Q3,2063,Importer,Small,1679,Distributors,Small,Coffee_Beans_Imported,26.030567,25.0,650.76,10.81,0.0166,non_compliant,639.96
INV3563265,2024-08-13,2024 Q3,2071,Importer,Small,1679,Distributors,Small,Wine_Imported,118.704093,10.67,1266.57,879.96,0.6948,partially_compliant,386.62
INV3565171,2024-08-13,2024 Q3,2016,Importer,Medium,1680,Distributors,Medium,Coffee_Beans_Imported,118.58983,25.0,2964.75,228.42,0.077,non_compliant,2736.32
INV3565176,2024-08-13,2024 Q3,2056,Importer,Small,1680,Distributors,Medium,Wine_Imported,147.672673,10.67,1575.67,1540.24,0.9775,compliant,35.42
INV3565178,2024-08-13,2024 Q3,2067,Importer,Small,1680,Distributors,Medium,Beer_Imported,350.626949,3.0,1051.88,1042.22,0.9908,compliant,9.66
INV3567116,2024-08-13,2024 Q3,2049,Importer,Large,1681,Distributors,Small,Coffee_Beans_Imported,96.64289,25.0,2416.07,2328.56,0.9638,compliant,87.51
INV3567122,2024-08-13,2024 Q3,2053,Importer,Large,1681,Distributors,Small,Wine_Imported,54.743459,10.67,584.11,0.0,0.0,non_compliant,584.11
INV3569088,2024-08-13,2024 Q3,2041,Importer,Large,1682,Distributors,Small,Coffee_Beans_Imported,101.396926,25.0,2534.92,2459.46,0.9702,compliant,75.46
INV3569091,2024-08-13,2024 Q3,2061,Importer,Small,1682,Distributors,Small,Beer_Imported,230.645125,3.0,691.94,0.0,0.0,non_compliant,691.94
INV3569092,2024-08-13,2024 Q3,2033,Importer,Small,1682,Distributors,Small,Wine_Imported,214.806646,10.67,2291.99,2267.17,0.9892,compliant,24.82
INV3571122,2024-08-13,2024 Q3,2053,Importer,Large,1683,Distributors,Large,Beer_Imported,114.696433,3.0,344.09,0.0,0.0,non_compliant,344.09
INV3571123,2024-08-13,2024 Q3,2054,Importer,Medium,1683,Distributors,Large,Wine_Imported,224.923373,10.67,2399.93,2303.0,0.9596,compliant,96.94
INV3573065,2024-08-13,2024 Q3,2042,Importer,Large,1684,Distributors,Small,Coffee_Beans_Imported,2.826,25.0,70.65,42.97,0.6083,partially_compliant,27.68
INV3573066,2024-08-13,2024 Q3,2013,Importer,Small,1684,Distributors,Small,Beer_Imported,40.6,3.0,121.8,0.0,0.0,non_compliant,121.8
INV3573067,2024-08-13,2024 Q3,2054,Importer,Medium,1684,Distributors,Small,Wine_Imported,92.183,10.67,983.59,943.86,0.9596,compliant,39.73
INV3575032,2024-08-13,2024 Q3,2056,Importer,Small,1685,Distributors,Large,Coffee_Beans_Imported,93.720749,25.0,2343.02,2290.34,0.9775,compliant,52.68
INV3575036,2024-08-13,2024 Q3,2050,Importer,Medium,1685,Distributors,Large,Wine_Imported,341.657297,10.67,3645.48,2615.85,0.7176,partially_compliant,1029.64
INV3575038,2024-08-13,2024 Q3,2035,Importer,Small,1685,Distributors,Large,Beer_Imported,63.847702,3.0,191.54,122.18,0.6379,partially_compliant,69.36
INV3577062,2024-08-13,2024 Q3,2017,Importer,Medium,1686,Distributors,Small,Coffee_Beans_Imported,80.8927,25.0,2022.32,1805.04,0.8926,partially_compliant,217.28
INV3577066,2024-08-13,2024 Q3,2035,Importer,Small,1686,Distributors,Small,Beer_Imported,153.706373,3.0,461.12,294.15,0.6379,partially_compliant,166.97
INV3577068,2024-08-13,2024 Q3,2018,Importer,Small,1686,Distributors,Small,Wine_Imported,223.659454,10.67,2386.45,2325.52,0.9745,compliant,60.92
INV3579091,2024-08-13,2024 Q3,2048,Importer,Small,1687,Distributors,Medium,Coffee_Beans_Imported,118.748226,25.0,2968.71,2942.17,0.9911,compliant,26.54
INV3579096,2024-08-13,2024 Q3,2022,Importer,Small,1687,Distributors,Medium,Wine_Imported,277.788595,10.67,2964.0,0.0,0.0,non_compliant,2964.0
INV3579098,2024-08-13,2024 Q3,2037,Importer,Large,1687,Distributors,Medium,Beer_Imported,144.570654,3.0,433.71,15.57,0.0359,non_compliant,418.14
INV3581121,2024-08-13,2024 Q3,2040,Importer,Large,1688,Distributors,Small,Coffee_Beans_Imported,45.627905,25.0,1140.7,642.4,0.5632,partially_compliant,498.29
INV3581126,2024-08-13,2024 Q3,2063,Importer,Small,1688,Distributors,Small,Beer_Imported,220.728948,3.0,662.19,10.99,0.0166,non_compliant,651.19
INV3581128,2024-08-13,2024 Q3,2056,Importer,Small,1688,Distributors,Small,Wine_Imported,86.246195,10.67,920.25,899.56,0.9775,compliant,20.69
INV3583067,2024-08-13,2024 Q3,2040,Importer,Large,1689,Distributors,Small,Coffee_Beans_Imported,19.286623,25.0,482.17,271.54,0.5632,partially_compliant,210.63
INV3583072,2024-08-13,2024 Q3,2059,Importer,Small,1689,Distributors,Small,Wine_Imported,70.16943,10.67,748.71,736.62,0.9839,compliant,12.09
INV3585040,2024-08-13,2024 Q3,2062,Importer,Small,1690,Distributors,Small,Coffee_Beans_Imported,89.553198,25.0,2238.83,2176.49,0.9722,compliant,62.34
INV3585042,2024-08-13,2024 Q3,2050,Importer,Medium,1690,Distributors,Small,Wine_Imported,113.463851,10.67,1210.66,868.72,0.7176,partially_compliant,341.94
INV3587068,2024-08-13,2024 Q3,2059,Importer,Small,1691,Distributors,Small,Coffee_Beans_Imported,36.503192,25.0,912.58,897.85,0.9839,compliant,14.73
INV3587071,2024-08-13,2024 Q3,2050,Importer,Medium,1691,Distributors,Small,Beer_Imported,156.555765,3.0,469.67,337.01,0.7176,partially_compliant,132.65
INV3587073,2024-08-13,2024 Q3,2045,Importer,Medium,1691,Distributors,Small,Wine_Imported,42.004329,10.67,448.19,27.8,0.062,non_compliant,420.39
INV3589096,2024-08-13,2024 Q3,2023,Importer,Small,1692,Distributors,Small,Coffee_Beans_Imported,55.716468,25.0,1392.91,1060.58,0.7614,partially_compliant,332.33
INV3589101,2024-08-13,2024 Q3,2071,Importer,Small,1692,Distributors,Small,Beer_Imported,89.740937,3.0,269.22,187.04,0.6948,partially_compliant,82.18
INV3589103,2024-08-13,2024 Q3,2034,Importer,Small,1692,Distributors,Small,Wine_Imported,20.925084,10.67,223.27,213.24,0.9551,compliant,10.03
INV3591130,2024-08-13,2024 Q3,2027,Importer,Small,1693,Distributors,Medium,Coffee_Beans_Imported,64.612865,25.0,1615.32,1542.14,0.9547,compliant,73.18
INV3591131,2024-08-13,2024 Q3,2046,Importer,Small,1693,Distributors,Medium,Beer_Imported,73.717187,3.0,221.15,221.15,1.0,compliant,0.0
INV3591133,2024-08-13,2024 Q3,2041,Importer,Large,1693,Distributors,Medium,Wine_Imported,96.974826,10.67,1034.72,1003.92,0.9702,compliant,30.8
INV3593158,2024-08-13,2024 Q3,2041,Importer,Large,1694,Distributors,Small,Coffee_Beans_Imported,44.279018,25.0,1106.98,1074.02,0.9702,compliant,32.95
INV3593161,2024-08-13,2024 Q3,2028,Importer,Medium,1694,Distributors,Small,Wine_Imported,246.970618,10.67,2635.18,183.75,0.0697,non_compliant,2451.42
INV3593162,2024-08-13,2024 Q3,2020,Importer,Small,1694,Distributors,Small,Beer_Imported,295.625401,3.0,886.88,637.38,0.7187,partially_compliant,249.5
INV3595105,2024-08-13,2024 Q3,2051,Importer,Medium,1695,Distributors,Small,Coffee_Beans_Imported,5.778086,25.0,144.45,139.04,0.9625,compliant,5.41
INV3595107,2024-08-13,2024 Q3,2050,Importer,Medium,1695,Distributors,Small,Wine_Imported,40.481967,10.67,431.94,309.94,0.7176,partially_compliant,122.0
INV3596903,2024-08-13,2024 Q3,2029,Importer,Medium,1696,Distributors,Small,Coffee_Beans_Imported,85.843709,25.0,2146.09,69.73,0.0325,non_compliant,2076.37
INV3596904,2024-08-13,2024 Q3,2038,Importer,Large,1696,Distributors,Small,Beer_Imported,31.587551,3.0,94.76,94.07,0.9927,compliant,0.69
INV3596906,2024-08-13,2024 Q3,2022,Importer,Small,1696,Distributors,Small,Wine_Imported,227.667284,10.67,2429.21,0.0,0.0,non_compliant,2429.21
INV3598640,2024-08-13,2024 Q3,2029,Importer,Medium,1697,Distributors,Small,Coffee_Beans_Imported,44.4517,25.0,1111.29,36.11,0.0325,non_compliant,1075.19
INV3598645,2024-08-13,2024 Q3,2050,Importer,Medium,1697,Distributors,Small,Beer_Imported,196.124827,3.0,588.37,422.19,0.7176,partially_compliant,166.18
INV3600386,2024-08-13,2024 Q3,2040,Importer,Large,1698,Distributors,Small,Wine_Imported,135.107195,10.67,1441.59,811.86,0.5632,partially_compliant,629.74
INV3602292,2024-08-13,2024 Q3,2069,Importer,Medium,1699,Distributors,Medium,Coffee_Beans_Imported,138.325859,25.0,3458.15,2159.12,0.6244,partially_compliant,1299.02
INV3602296,2024-08-13,2024 Q3,2013,Importer,Small,1699,Distributors,Medium,Wine_Imported,226.622125,10.67,2418.06,0.0,0.0,non_compliant,2418.06
INV3602298,2024-08-13,2024 Q3,2028,Importer,Medium,1699,Distributors,Medium,Beer_Imported,28.968859,3.0,86.91,6.06,0.0697,non_compliant,80.85
INV3604321,2024-08-13,2024 Q3,2050,Importer,Medium,1700,Distributors,Small,Coffee_Beans_Imported,31.463508,25.0,786.59,564.42,0.7176,partially_compliant,222.16
INV3604326,2024-08-13,2024 Q3,2054,Importer,Medium,1700,Distributors,Small,Wine_Imported,281.813047,10.67,3006.95,2885.49,0.9596,compliant,121.45
INV3604327,2024-08-13,2024 Q3,2027,Importer,Small,1700,Distributors,Small,Beer_Imported,28.74285,3.0,86.23,82.32,0.9547,compliant,3.91
INV3606267,2024-08-13,2024 Q3,2067,Importer,Small,1701,Distributors,Small,Coffee_Beans_Imported,45.264453,25.0,1131.61,1121.22,0.9908,compliant,10.39
INV3606271,2024-08-13,2024 Q3,2028,Importer,Medium,1701,Distributors,Small,Wine_Imported,239.410162,10.67,2554.51,178.13,0.0697,non_compliant,2376.38
INV3608154,2024-08-13,2024 Q3,2038,Importer,Large,1702,Distributors,Small,Coffee_Beans_Imported,80.990596,25.0,2024.76,2010.01,0.9927,compliant,14.75
INV3608156,2024-08-13,2024 Q3,2023,Importer,Small,1702,Distributors,Small,Wine_Imported,195.958691,10.67,2090.88,1592.02,0.7614,partially_compliant,498.86
INV3608157,2024-08-13,2024 Q3,2056,Importer,Small,1702,Distributors,Small,Beer_Imported,187.80401,3.0,563.41,550.75,0.9775,compliant,12.67
INV3609955,2024-08-13,2024 Q3,2037,Importer,Large,1703,Distributors,Small,Coffee_Beans_Imported,10.788814,25.0,269.72,9.68,0.0359,non_compliant,260.04
INV3609956,2024-08-13,2024 Q3,2023,Importer,Small,1703,Distributors,Small,Beer_Imported,191.556039,3.0,574.67,437.56,0.7614,partially_compliant,137.11
INV3611864,2024-08-13,2024 Q3,2055,Importer,Small,1704,Distributors,Large,Coffee_Beans_Imported,52.548296,25.0,1313.71,1300.34,0.9898,compliant,13.37
INV3611867,2024-08-13,2024 Q3,2041,Importer,Large,1704,Distributors,Large,Wine_Imported,350.519553,10.67,3740.04,3628.71,0.9702,compliant,111.33
INV3611868,2024-08-13,2024 Q3,2058,Importer,Medium,1704,Distributors,Large,Beer_Imported,65.379544,3.0,196.14,193.47,0.9864,compliant,2.67
INV3613893,2024-08-13,2024 Q3,2038,Importer,Large,1705,Distributors,Medium,Coffee_Beans_Imported,121.419251,25.0,3035.48,3013.36,0.9927,compliant,22.12
INV3613896,2024-08-13,2024 Q3,2028,Importer,Medium,1705,Distributors,Medium,Wine_Imported,181.796896,10.67,1939.77,135.26,0.0697,non_compliant,1804.51
INV3613898,2024-08-13,2024 Q3,2057,Importer,Small,1705,Distributors,Medium,Beer_Imported,114.767775,3.0,344.3,27.61,0.0802,non_compliant,316.69
INV3615921,2024-08-13,2024 Q3,2029,Importer,Medium,1706,Distributors,Medium,Coffee_Beans_Imported,12.164,25.0,304.1,9.88,0.0325,non_compliant,294.22
INV3615927,2024-08-13,2024 Q3,2043,Importer,Small,1706,Distributors,Medium,Beer_Imported,11.931,3.0,35.79,23.39,0.6533,partially_compliant,12.41
INV3615928,2024-08-13,2024 Q3,2032,Importer,Small,1706,Distributors,Medium,Wine_Imported,37.09,10.67,395.75,269.89,0.682,partially_compliant,125.86
INV3617952,2024-08-13,2024 Q3,2043,Importer,Small,1707,Distributors,Large,Coffee_Beans_Imported,73.422253,25.0,1835.56,1199.25,0.6533,partially_compliant,636.31
INV3617957,2024-08-13,2024 Q3,2042,Importer,Large,1707,Distributors,Large,Beer_Imported,80.938944,3.0,242.82,147.7,0.6083,partially_compliant,95.12
INV3617958,2024-08-13,2024 Q3,2037,Importer,Large,1707,Distributors,Large,Wine_Imported,297.494884,10.67,3174.27,113.95,0.0359,non_compliant,3060.32
INV3619983,2024-08-13,2024 Q3,2014,Importer,Medium,1708,Distributors,Small,Coffee_Beans_Imported,70.423284,25.0,1760.58,176.06,0.1,non_compliant,1584.52
INV3619986,2024-08-13,2024 Q3,2056,Importer,Small,1708,Distributors,Small,Beer_Imported,66.003985,3.0,198.01,193.56,0.9775,compliant,4.45
INV3619988,2024-08-13,2024 Q3,2027,Importer,Small,1708,Distributors,Small,Wine_Imported,125.10255,10.67,1334.84,1274.37,0.9547,compliant,60.47
INV3622012,2024-08-13,2024 Q3,2066,Importer,Large,1709,Distributors,Large,Coffee_Beans_Imported,60.695727,25.0,1517.39,1496.66,0.9863,compliant,20.74
INV3622016,2024-08-13,2024 Q3,2061,Importer,Small,1709,Distributors,Large,Beer_Imported,228.977018,3.0,686.93,0.0,0.0,non_compliant,686.93
INV3622017,2024-08-13,2024 Q3,2048,Importer,Small,1709,Distributors,Large,Wine_Imported,251.766542,10.67,2686.35,2662.34,0.9911,compliant,24.01
INV3624042,2024-08-13,2024 Q3,2064,Importer,Medium,1710,Distributors,Large,Coffee_Beans_Imported,152.809678,25.0,3820.24,3670.05,0.9607,compliant,150.19
INV3624046,2024-08-13,2024 Q3,2070,Importer,Small,1710,Distributors,Large,Beer_Imported,316.031943,3.0,948.1,0.0,0.0,non_compliant,948.1
INV3624048,2024-08-13,2024 Q3,2029,Importer,Medium,1710,Distributors,Large,Wine_Imported,160.623227,10.67,1713.85,55.68,0.0325,non_compliant,1658.17
INV3625990,2024-08-13,2024 Q3,2051,Importer,Medium,1711,Distributors,Small,Coffee_Beans_Imported,13.658526,25.0,341.46,328.67,0.9625,compliant,12.79
INV3625991,2024-08-13,2024 Q3,2066,Importer,Large,1711,Distributors,Small,Wine_Imported,86.637354,10.67,924.42,911.79,0.9863,compliant,12.63
INV3627960,2024-08-13,2024 Q3,2058,Importer,Medium,1712,Distributors,Small,Coffee_Beans_Imported,12.513,25.0,312.82,308.57,0.9864,compliant,4.25
INV3627961,2024-08-13,2024 Q3,2049,Importer,Large,1712,Distributors,Small,Wine_Imported,53.488,10.67,570.72,550.05,0.9638,compliant,20.67
INV3627963,2024-08-13,2024 Q3,2017,Importer,Medium,1712,Distributors,Small,Beer_Imported,35.901,3.0,107.7,96.13,0.8926,partially_compliant,11.57
INV3397275,2024-08-20,2024 Q3,2050,Importer,Medium,1593,Distributors,Large,Coffee_Beans_Imported,70.317067,25.0,1757.93,1261.42,0.7176,partially_compliant,496.51
INV3397281,2024-08-20,2024 Q3,2046,Importer,Small,1593,Distributors,Large,Wine_Imported,439.76522,10.67,4692.29,4692.29,1.0,compliant,0.0
INV3397282,2024-08-20,2024 Q3,2065,Importer,Small,1593,Distributors,Large,Beer_Imported,94.051446,3.0,282.15,271.99,0.964,compliant,10.17
INV3399308,2024-08-20,2024 Q3,2048,Importer,Small,1594,Distributors,Medium,Coffee_Beans_Imported,61.131541,25.0,1528.29,1514.63,0.9911,compliant,13.66
INV3399310,2024-08-20,2024 Q3,2029,Importer,Medium,1594,Distributors,Medium,Wine_Imported,226.924964,10.67,2421.29,78.67,0.0325,non_compliant,2342.62
INV3401252,2024-08-20,2024 Q3,2071,Importer,Small,1595,Distributors,Small,Coffee_Beans_Imported,2.529,25.0,63.22,43.93,0.6948,partially_compliant,19.3
INV3401254,2024-08-20,2024 Q3,2057,Importer,Small,1595,Distributors,Small,Wine_Imported,68.562,10.67,731.56,58.67,0.0802,non_compliant,672.88
